Entity,Code,Year,Commodity Balances - Livestock and Fish Primary Equivalent - Pelagic Fish - 2763 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Crustaceans - 2765 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Cephalopods - 2766 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Demersal Fish - 2762 - Production - 5510 - tonnes,Commodity Balances - Livestock and Fish Primary Equivalent - Freshwater Fish - 2761 - Production - 5510 - tonnes,"Commodity Balances - Livestock and Fish Primary Equivalent - Molluscs, Other - 2767 - Production - 5510 - tonnes","Commodity Balances - Livestock and Fish Primary Equivalent - Marine Fish, Other - 2764 - Production - 5510 - tonnes"
Spain,ESP,1986,552595.0,26228.0,123323.0,433157.0,23706.0,260883.0,76479.0
Spain,ESP,1987,580060.0,35040.0,119713.0,449078.0,24668.0,258511.0,64055.0
Spain,ESP,1988,657490.0,35352.0,90597.0,451972.0,24896.0,258487.0,72408.0
Spain,ESP,1989,640589.0,31515.0,124557.0,418700.0,25782.0,207509.0,73445.0
Spain,ESP,1990,613999.0,32303.0,103541.0,276486.0,27296.0,185299.0,82396.0
Spain,ESP,1991,591076.0,33866.0,107013.0,238648.0,26390.0,208857.0,83813.0
Spain,ESP,1992,559499.0,25063.0,124592.0,268144.0,27108.0,153808.0,88310.0
Spain,ESP,1993,594525.0,25707.0,100530.0,256479.0,27739.0,108708.0,98400.0
Spain,ESP,1994,594468.0,24355.0,108130.0,268922.0,27582.0,162640.0,86367.0
Spain,ESP,1995,653742.0,26587.0,117660.0,281586.0,29256.0,206299.0,90159.0
Spain,ESP,1996,644269.0,35892.0,115129.0,282745.0,32432.0,213755.0,81598.0
Spain,ESP,1997,616759.0,45756.0,84930.0,375070.0,36779.0,218747.0,65931.0
Spain,ESP,1998,615553.0,48312.0,110303.0,351272.0,37701.0,302707.0,92010.0
Spain,ESP,1999,614207.0,36013.0,100494.0,364746.0,37558.0,294606.0,51303.0
Spain,ESP,2000,541587.0,30787.0,76204.0,354827.0,40047.0,276033.0,45580.0
Spain,ESP,2001,519203.0,36545.0,88471.0,410963.0,41635.0,268364.0,30379.0
Spain,ESP,2002,496320.0,24432.0,40973.0,288296.0,41802.0,210401.0,32881.0
Spain,ESP,2003,493130.0,21041.0,34177.0,331325.0,39428.0,216858.0,20966.0
Spain,ESP,2004,472938.0,16585.0,31517.0,297027.0,34881.0,245930.0,5367.0
Spain,ESP,2005,498068.0,16558.0,35356.0,295313.0,31256.0,175273.0,21475.0
Spain,ESP,2006,569705.0,17728.0,43404.0,312744.0,30761.0,243156.0,36016.0
Spain,ESP,2007,452650.0,19238.0,43120.0,288710.0,30718.0,228457.0,38091.0
Spain,ESP,2008,495105.0,17118.0,40605.0,341586.0,27059.0,196297.0,52915.0
Spain,ESP,2009,437489.0,15482.0,46149.0,389860.0,23876.0,215935.0,67794.0
Spain,ESP,2010,443353.0,13705.0,44218.0,399054.0,22819.0,206464.0,95339.0
Spain,ESP,2011,504085.0,16489.0,46844.0,408140.0,21858.0,223942.0,57267.0
Spain,ESP,2012,469814.0,12052.0,57802.0,405203.0,21528.0,217381.0,11235.0
Spain,ESP,2013,568084.0,12614.0,59771.0,396777.0,21134.0,176099.0,22812.0
Sri Lanka,LKA,1961,39917.0,1800.0,0.0,16500.0,3400.0,300.0,1200.0
Sri Lanka,LKA,1962,48637.0,3000.0,0.0,18300.0,4600.0,500.0,700.0
Sri Lanka,LKA,1963,44956.0,2400.0,0.0,21100.0,4400.0,500.0,2300.0
Sri Lanka,LKA,1964,58196.0,4900.0,0.0,20200.0,5500.0,1400.0,3100.0
Sri Lanka,LKA,1965,44536.0,2700.0,0.0,19800.0,7600.0,800.0,1000.0
Sri Lanka,LKA,1966,47783.0,3200.0,0.0,19600.0,9300.0,500.0,1000.0
Sri Lanka,LKA,1967,49125.0,3500.0,0.0,23900.0,8000.0,800.0,900.0
Sri Lanka,LKA,1968,58180.0,2600.0,0.0,26700.0,8000.0,400.0,5200.0
Sri Lanka,LKA,1969,54936.0,4000.0,0.0,30100.0,7000.0,600.0,2300.0
Sri Lanka,LKA,1970,50255.0,3500.0,0.0,26900.0,8300.0,600.0,2600.0
Sri Lanka,LKA,1971,41174.0,3200.0,0.0,22200.0,8200.0,500.0,2000.0
Sri Lanka,LKA,1972,50438.0,3700.0,0.0,27200.0,8400.0,800.0,3300.0
Sri Lanka,LKA,1973,54272.0,3300.0,0.0,32800.0,7000.0,500.0,3100.0
Sri Lanka,LKA,1974,58808.0,5300.0,0.0,30100.0,7690.0,800.0,1600.0
Sri Lanka,LKA,1975,63723.0,6192.0,0.0,26183.0,13265.0,634.0,2378.0
Sri Lanka,LKA,1976,85769.0,7149.0,0.0,25007.0,12459.0,956.0,50.0
Sri Lanka,LKA,1977,91937.0,6090.0,0.0,24388.0,12887.0,592.0,200.0
Sri Lanka,LKA,1978,102993.0,7273.0,0.0,27276.0,16455.0,867.0,1174.0
Sri Lanka,LKA,1979,112100.0,5493.0,0.0,27603.0,16942.0,636.0,1955.0
Sri Lanka,LKA,1980,130075.0,4961.0,0.0,26149.0,19187.0,221.0,2775.0
Sri Lanka,LKA,1981,127577.0,7197.0,0.0,34711.0,27824.0,263.0,4306.0
Sri Lanka,LKA,1982,107057.0,10015.0,0.0,33783.0,30945.0,809.0,6077.0
Sri Lanka,LKA,1983,112228.0,7722.0,0.0,33410.0,33159.0,0.0,1349.0
Sri Lanka,LKA,1984,104002.0,7473.0,0.0,23274.0,27605.0,0.0,0.0
Sri Lanka,LKA,1985,76468.0,5034.0,64.0,15512.0,29273.0,0.0,51195.0
Sri Lanka,LKA,1986,80274.0,5319.0,139.0,16611.0,31420.0,0.0,50144.0
Sri Lanka,LKA,1987,80383.0,5590.0,168.0,17062.0,31995.0,0.0,51873.0
Sri Lanka,LKA,1988,89638.0,5958.0,224.0,18353.0,33042.0,0.0,58275.0
Sri Lanka,LKA,1989,92775.0,6067.0,369.0,23768.0,34750.0,0.0,62710.0
Sri Lanka,LKA,1990,88793.0,6098.0,241.0,19150.0,26795.0,0.0,42784.0
Sri Lanka,LKA,1991,102483.0,7465.0,200.0,23739.0,19862.0,0.0,57987.0
Sri Lanka,LKA,1992,113378.0,9783.0,200.0,25479.0,17530.0,0.0,39935.0
Sri Lanka,LKA,1993,125198.0,10099.0,200.0,39943.0,15030.0,0.0,41544.0
Sri Lanka,LKA,1994,145879.0,8000.0,250.0,40595.0,9530.0,0.0,44135.0
Sri Lanka,LKA,1995,155032.0,5129.0,300.0,33342.0,15030.0,0.0,28097.0
Sri Lanka,LKA,1996,163512.0,6057.0,300.0,34345.0,22327.0,0.0,36344.0
Sri Lanka,LKA,1997,180623.0,6000.0,300.0,36755.0,27290.0,0.0,22446.0
Sri Lanka,LKA,1998,182327.0,7400.0,300.0,37710.0,29950.0,0.0,31157.0
Sri Lanka,LKA,1999,200122.0,6900.0,365.0,44970.0,31530.0,10.0,29353.0
Sri Lanka,LKA,2000,205242.0,4590.0,310.0,44140.0,32400.0,15.0,13630.0
Sri Lanka,LKA,2001,182792.0,7990.0,290.0,38600.0,26400.0,30.0,14440.0
Sri Lanka,LKA,2002,188461.0,10091.0,380.0,41660.0,25660.0,60.0,8437.0
Sri Lanka,LKA,2003,231704.0,17012.0,420.0,41270.0,27020.0,110.0,4832.0
Sri Lanka,LKA,2004,237735.0,17701.0,380.0,37050.0,32400.0,252.0,10351.0
Sri Lanka,LKA,2005,154467.0,4182.0,190.0,18180.0,34290.0,302.0,6170.0
Sri Lanka,LKA,2006,204386.0,9571.0,120.0,18870.0,38460.0,121.0,10820.0
Sri Lanka,LKA,2007,221438.0,14049.0,430.0,18108.0,43012.0,712.0,11230.0
Sri Lanka,LKA,2008,229595.0,14035.0,480.0,17080.0,49713.0,1426.0,12850.0
Sri Lanka,LKA,2009,236379.0,16800.0,510.0,20821.0,50505.0,1264.0,13630.0
Sri Lanka,LKA,2010,265922.0,19403.0,780.0,28332.0,56924.0,1941.0,19580.0
Sri Lanka,LKA,2011,290933.0,16385.0,970.0,33755.0,67194.0,2243.0,23580.0
Sri Lanka,LKA,2012,290933.0,16385.0,970.0,33755.0,67194.0,2243.0,23580.0
Sri Lanka,LKA,2013,290933.0,16385.0,970.0,33755.0,67194.0,2243.0,23580.0
Sudan,SDN,2012,34.0,,,79.0,30980.0,,4887.0
Sudan,SDN,2013,34.0,,,79.0,30980.0,,4887.0
Sudan (former),,1961,0.0,,0.0,0.0,16100.0,0.0,1200.0
Sudan (former),,1962,0.0,,0.0,0.0,17000.0,0.0,1600.0
Sudan (former),,1963,0.0,,0.0,0.0,18000.0,0.0,1000.0
Sudan (former),,1964,0.0,,0.0,0.0,18600.0,0.0,700.0
Sudan (former),,1965,0.0,,0.0,0.0,18500.0,0.0,700.0
Sudan (former),,1966,0.0,,0.0,0.0,19000.0,0.0,1000.0
Sudan (former),,1967,0.0,,0.0,0.0,19200.0,0.0,800.0
Sudan (former),,1968,0.0,,0.0,0.0,20700.0,0.0,800.0
Sudan (former),,1969,0.0,,0.0,0.0,21000.0,0.0,800.0
Sudan (former),,1970,0.0,,0.0,0.0,21400.0,0.0,800.0
Sudan (former),,1971,0.0,,0.0,0.0,21400.0,0.0,800.0
Sudan (former),,1972,0.0,,0.0,0.0,21400.0,0.0,800.0
Sudan (former),,1973,0.0,,0.0,0.0,21800.0,0.0,800.0
Sudan (former),,1974,0.0,,0.0,0.0,21800.0,0.0,800.0
Sudan (former),,1975,0.0,,0.0,0.0,21800.0,0.0,800.0
Sudan (former),,1976,0.0,,0.0,0.0,23900.0,0.0,800.0
Sudan (former),,1977,0.0,,0.0,0.0,22970.0,0.0,600.0
Sudan (former),,1978,0.0,,0.0,0.0,25860.0,0.0,750.0
Sudan (former),,1979,0.0,,0.0,0.0,27820.0,0.0,700.0
Sudan (former),,1980,0.0,,0.0,0.0,25110.0,0.0,950.0
Sudan (former),,1981,0.0,,0.0,0.0,27660.0,0.0,870.0
Sudan (former),,1982,0.0,,0.0,0.0,28660.0,0.0,1050.0
Sudan (former),,1983,0.0,,0.0,0.0,25050.0,0.0,4450.0
Sudan (former),,1984,0.0,,0.0,0.0,28462.0,0.0,1328.0
Sudan (former),,1985,0.0,,0.0,0.0,25911.0,0.0,409.0
Sudan (former),,1986,0.0,,0.0,0.0,22793.0,0.0,1190.0
Sudan (former),,1987,0.0,,0.0,0.0,26043.0,0.0,1200.0
Sudan (former),,1988,0.0,,0.0,0.0,28045.0,0.0,1200.0
Sudan (former),,1989,0.0,,0.0,0.0,29100.0,0.0,1200.0
Sudan (former),,1990,0.0,,0.0,0.0,30234.0,0.0,1500.0
Sudan (former),,1991,0.0,,0.0,0.0,31803.0,0.0,1500.0
Sudan (former),,1992,0.0,,0.0,0.0,33200.0,0.0,2000.0
Sudan (former),,1993,0.0,,0.0,0.0,37700.0,0.0,2500.0
Sudan (former),,1994,0.0,,0.0,0.0,40200.0,0.0,4000.0
Sudan (former),,1995,0.0,,0.0,0.0,41000.0,10.0,3990.0
Sudan (former),,1996,0.0,,0.0,0.0,41500.0,10.0,4490.0
Sudan (former),,1997,0.0,,0.0,0.0,43000.0,10.0,4990.0
Sudan (former),,1998,19.0,,10.0,45.0,45000.0,0.0,5426.0
Sudan (former),,1999,24.0,,10.0,56.0,45000.0,0.0,5410.0
Sudan (former),,2000,19.0,,60.0,44.0,49000.0,0.0,4877.0
Sudan (former),,2001,34.0,,20.0,79.0,54000.0,0.0,4867.0
Sudan (former),,2002,34.0,,40.0,79.0,53600.0,10.0,4837.0
Sudan (former),,2003,34.0,,40.0,79.0,55600.0,10.0,4837.0
Sudan (former),,2004,34.0,,20.0,79.0,59100.0,10.0,5357.0
Sudan (former),,2005,34.0,,20.0,79.0,55400.0,0.0,5067.0
Sudan (former),,2006,34.0,,10.0,79.0,53600.0,0.0,4877.0
Sudan (former),,2007,34.0,,0.0,79.0,61760.0,0.0,5586.0
Sudan (former),,2008,34.0,,10.0,79.0,64900.0,0.0,5572.0
Sudan (former),,2009,34.0,,10.0,79.0,68200.0,0.0,5567.0
Sudan (former),,2010,34.0,,20.0,79.0,68200.0,0.0,5217.0
Sudan (former),,2011,34.0,,0.0,79.0,68200.0,0.0,4887.0
Suriname,SUR,1961,0.0,2000.0,,0.0,500.0,,2200.0
Suriname,SUR,1962,0.0,1500.0,,0.0,400.0,,1500.0
Suriname,SUR,1963,0.0,1500.0,,0.0,400.0,,1700.0
Suriname,SUR,1964,0.0,1700.0,,0.0,600.0,,1400.0
Suriname,SUR,1965,0.0,1700.0,,0.0,500.0,,2200.0
Suriname,SUR,1966,0.0,1600.0,,0.0,500.0,,2400.0
Suriname,SUR,1967,0.0,1700.0,,0.0,500.0,,2100.0
Suriname,SUR,1968,0.0,2000.0,,0.0,400.0,,2600.0
Suriname,SUR,1969,0.0,3000.0,,0.0,400.0,,2600.0
Suriname,SUR,1970,0.0,3500.0,,0.0,300.0,,3400.0
Suriname,SUR,1971,0.0,3000.0,,0.0,300.0,,3200.0
Suriname,SUR,1972,0.0,3400.0,,0.0,300.0,,4000.0
Suriname,SUR,1973,0.0,3700.0,,0.0,300.0,,2800.0
Suriname,SUR,1974,0.0,3162.0,,0.0,242.0,,3040.0
Suriname,SUR,1975,0.0,3826.0,,0.0,295.0,,3240.0
Suriname,SUR,1976,0.0,1110.0,,0.0,252.0,,3230.0
Suriname,SUR,1977,0.0,1433.0,,0.0,235.0,,3400.0
Suriname,SUR,1978,0.0,736.0,,0.0,103.0,,2708.0
Suriname,SUR,1979,0.0,833.0,,0.0,90.0,,2568.0
Suriname,SUR,1980,0.0,866.0,,0.0,71.0,,2023.0
Suriname,SUR,1981,0.0,1011.0,,0.0,70.0,,2273.0
Suriname,SUR,1982,0.0,740.0,,0.0,82.0,,2068.0
Suriname,SUR,1983,0.0,747.0,,0.0,217.0,,2628.0
Suriname,SUR,1984,0.0,804.0,,0.0,145.0,,3153.0
Suriname,SUR,1985,0.0,631.0,,0.0,228.0,,3282.0
Suriname,SUR,1986,0.0,707.0,,0.0,109.0,,2835.0
Suriname,SUR,1987,0.0,1159.0,,0.0,107.0,,3921.0
Suriname,SUR,1988,0.0,750.0,,0.0,126.0,,2808.0
Suriname,SUR,1989,0.0,1229.0,,0.0,350.0,,4609.0
Suriname,SUR,1990,0.0,910.0,,0.0,350.0,,5240.0
Suriname,SUR,1991,0.0,638.0,,0.0,360.0,,6360.0
Suriname,SUR,1992,0.0,261.0,,0.0,564.0,,10108.0
Suriname,SUR,1993,0.0,63.0,,0.0,190.0,,9250.0
Suriname,SUR,1994,0.0,3076.0,,0.0,139.0,,11251.0
Suriname,SUR,1995,0.0,2465.0,,0.0,141.0,,10395.0
Suriname,SUR,1996,0.0,3200.0,,560.0,151.0,,9090.0
Suriname,SUR,1997,0.0,3523.0,,920.0,201.0,,9357.0
Suriname,SUR,1998,0.0,4255.0,,1070.0,201.0,,10775.0
Suriname,SUR,1999,0.0,6350.0,,1120.0,250.0,,8680.0
Suriname,SUR,2000,0.0,10841.0,,2930.0,330.0,,7570.0
Suriname,SUR,2001,0.0,13733.0,,1460.0,254.0,,9840.0
Suriname,SUR,2002,0.0,13910.0,,1000.0,254.0,,12500.0
Suriname,SUR,2003,1059.0,16590.0,,12741.0,222.0,,2130.0
Suriname,SUR,2004,1237.0,12785.0,,13855.0,242.0,,2571.0
Suriname,SUR,2005,1271.0,10888.0,,11539.0,218.0,,3736.0
Suriname,SUR,2006,0.0,11540.0,,1460.0,200.0,,17601.0
Suriname,SUR,2007,0.0,9279.0,,1810.0,351.0,,18239.0
Suriname,SUR,2008,0.0,6310.0,,1580.0,360.0,,15599.0
Suriname,SUR,2009,0.0,9409.0,,1810.0,426.0,,14227.0
Suriname,SUR,2010,0.0,8193.0,,1640.0,560.0,,24077.0
Suriname,SUR,2011,0.0,8187.0,,1640.0,569.0,,24060.0
Suriname,SUR,2012,0.0,8187.0,,1640.0,569.0,,24060.0
Suriname,SUR,2013,0.0,8187.0,,1640.0,569.0,,24060.0
Sweden,SWE,1961,170013.0,5500.0,0.0,59400.0,6611.0,600.0,26800.0
Sweden,SWE,1962,179600.0,6100.0,0.0,61000.0,6028.0,800.0,41200.0
Sweden,SWE,1963,218200.0,5900.0,0.0,50900.0,6338.0,800.0,60500.0
Sweden,SWE,1964,295500.0,5600.0,0.0,44800.0,6547.0,700.0,24800.0
Sweden,SWE,1965,282000.0,4700.0,0.0,49100.0,5718.0,500.0,28600.0
Sweden,SWE,1966,234500.0,2500.0,0.0,51800.0,6068.0,700.0,25000.0
Sweden,SWE,1967,257300.0,2800.0,0.0,52400.0,5365.0,500.0,23400.0
Sweden,SWE,1968,239200.0,3100.0,0.0,54700.0,5579.0,500.0,16000.0
Sweden,SWE,1969,201300.0,2800.0,0.0,41900.0,5902.0,400.0,17600.0
Sweden,SWE,1970,182604.0,3200.0,0.0,39100.0,5238.0,200.0,55700.0
Sweden,SWE,1971,137403.0,3500.0,0.0,38100.0,5390.0,100.0,45200.0
Sweden,SWE,1972,131800.0,3200.0,0.0,51700.0,5349.0,0.0,26300.0
Sweden,SWE,1973,150700.0,2800.0,0.0,41400.0,6071.0,0.0,19500.0
Sweden,SWE,1974,140318.0,2690.0,0.0,35346.0,6180.0,62.0,20944.0
Sweden,SWE,1975,136596.0,2530.0,0.0,36029.0,7031.0,43.0,25053.0
Sweden,SWE,1976,123144.0,2931.0,0.0,42677.0,6467.0,56.0,30024.0
Sweden,SWE,1977,123067.0,2356.0,0.0,48257.0,6107.0,38.0,3039.0
Sweden,SWE,1978,133465.0,2032.0,0.0,35186.0,6201.0,62.0,8631.0
Sweden,SWE,1979,149491.0,2326.0,0.0,38091.0,6282.0,62.0,1950.0
Sweden,SWE,1980,162886.0,2729.0,0.0,52132.0,6926.0,62.0,8781.0
Sweden,SWE,1981,177149.0,2963.0,0.0,61399.0,7012.0,582.0,8220.0
Sweden,SWE,1982,159034.0,2264.0,0.0,59841.0,8145.0,1561.0,24995.0
Sweden,SWE,1983,174680.0,1990.0,2.0,71902.0,7219.0,1593.0,4331.0
Sweden,SWE,1984,178316.0,2334.0,0.0,84191.0,7876.0,1355.0,546.0
Sweden,SWE,1985,154523.0,2825.0,0.0,72385.0,9006.0,439.0,540.0
Sweden,SWE,1986,133078.0,2858.0,0.0,67958.0,10365.0,333.0,717.0
Sweden,SWE,1987,135185.0,2670.0,0.0,62524.0,10759.0,2564.0,710.0
Sweden,SWE,1988,164552.0,2444.0,0.0,68545.0,14044.0,864.0,514.0
Sweden,SWE,1989,171401.0,2371.0,0.0,68356.0,14579.0,246.0,744.0
Sweden,SWE,1990,175961.0,2803.0,1.0,64573.0,14825.0,1183.0,760.0
Sweden,SWE,1991,153857.0,3281.0,1.0,70697.0,13066.0,1684.0,2415.0
Sweden,SWE,1992,259713.0,3115.0,3.0,35617.0,12262.0,1381.0,2573.0
Sweden,SWE,1993,265737.0,3292.0,4.0,65676.0,11566.0,771.0,755.0
Sweden,SWE,1994,331766.0,3694.0,0.0,44292.0,11583.0,2148.0,741.0
Sweden,SWE,1995,329855.0,3743.0,0.0,53129.0,11175.0,1575.0,12650.0
Sweden,SWE,1996,306302.0,3410.0,0.0,53075.0,11466.0,1824.0,3065.0
Sweden,SWE,1997,298838.0,3851.0,1.0,46666.0,10276.0,1431.0,3003.0
Sweden,SWE,1998,360008.0,3734.0,1.0,42903.0,8886.0,493.0,338.0
Sweden,SWE,1999,277030.0,3726.0,1.0,66584.0,8608.0,929.0,382.0
Sweden,SWE,2000,270914.0,3478.0,0.0,60045.0,7875.0,516.0,540.0
Sweden,SWE,2001,220568.0,3374.0,0.0,84219.0,8425.0,1496.0,508.0
Sweden,SWE,2002,189517.0,3454.0,1.0,97961.0,7879.0,1470.0,300.0
Sweden,SWE,2003,170198.0,3380.0,1.0,108850.0,8763.0,1818.0,199.0
Sweden,SWE,2004,185233.0,3485.0,5.0,75899.0,9370.0,1539.0,388.0
Sweden,SWE,2005,218568.0,3491.0,3.0,29597.0,9322.0,1189.0,69.0
Sweden,SWE,2006,210562.0,3834.0,10.0,50487.0,9837.0,1905.0,165.0
Sweden,SWE,2007,204369.0,4112.0,10.0,25928.0,7802.0,1234.0,163.0
Sweden,SWE,2008,193936.0,4274.0,10.0,29724.0,8878.0,1961.0,148.0
Sweden,SWE,2009,166025.0,4048.0,2.0,29809.0,9839.0,2171.0,61.0
Sweden,SWE,2010,157154.0,3333.0,10.0,48210.0,12476.0,1461.0,35.0
Sweden,SWE,2011,124792.0,3026.0,2.0,49764.0,15565.0,1574.0,39.0
Sweden,SWE,2012,122230.0,3194.0,1.0,22482.0,15915.0,1513.0,31.0
Sweden,SWE,2013,133042.0,2685.0,4.0,38798.0,15095.0,1855.0,22.0
Switzerland,CHE,1961,,,,,2800.0,,
Switzerland,CHE,1962,,,,,2800.0,,
Switzerland,CHE,1963,,,,,3300.0,,
Switzerland,CHE,1964,,,,,2800.0,,
Switzerland,CHE,1965,,,,,2700.0,,
Switzerland,CHE,1966,,,,,3000.0,,
Switzerland,CHE,1967,,,,,3000.0,,
Switzerland,CHE,1968,,,,,3500.0,,
Switzerland,CHE,1969,,,,,3500.0,,
Switzerland,CHE,1970,,,,,2400.0,,
Switzerland,CHE,1971,,,,,2800.0,,
Switzerland,CHE,1972,,,,,3600.0,,
Switzerland,CHE,1973,,,,,3600.0,,
Switzerland,CHE,1974,,,,,3800.0,,
Switzerland,CHE,1975,,,,,3900.0,,
Switzerland,CHE,1976,,,,,3915.0,,
Switzerland,CHE,1977,,,,,3982.0,,
Switzerland,CHE,1978,,,,,3820.0,,
Switzerland,CHE,1979,,,,,3890.0,,
Switzerland,CHE,1980,,,,,3500.0,,
Switzerland,CHE,1981,,,,,3676.0,,
Switzerland,CHE,1982,,,,,3369.0,,
Switzerland,CHE,1983,,,,,3540.0,,
Switzerland,CHE,1984,,,,,4113.0,,
Switzerland,CHE,1985,,,,,4564.0,,
Switzerland,CHE,1986,,,,,4657.0,,
Switzerland,CHE,1987,,,,,4523.0,,
Switzerland,CHE,1988,,,,,4227.0,,
Switzerland,CHE,1989,,,,,4483.0,,
Switzerland,CHE,1990,,,,,4228.0,,
Switzerland,CHE,1991,,,,,4829.0,,
Switzerland,CHE,1992,,,,,3945.0,,
Switzerland,CHE,1993,,,,,2957.0,,
Switzerland,CHE,1994,,,,,2716.0,,
Switzerland,CHE,1995,,,,,2749.0,,
Switzerland,CHE,1996,,,,,3002.0,,
Switzerland,CHE,1997,,,,,3009.0,,
Switzerland,CHE,1998,,,,,2959.0,,
Switzerland,CHE,1999,,,,,2975.0,,
Switzerland,CHE,2000,,,,,2759.0,,
Switzerland,CHE,2001,,,,,2850.0,,
Switzerland,CHE,2002,,,,,2679.0,,
Switzerland,CHE,2003,,,,,2915.0,,
Switzerland,CHE,2004,,,,,2807.0,,
Switzerland,CHE,2005,,,,,2952.0,,
Switzerland,CHE,2006,,,,,2904.0,,
Switzerland,CHE,2007,,,,,2869.0,,
Switzerland,CHE,2008,,,,,3137.0,,
Switzerland,CHE,2009,,,,,3284.0,,
Switzerland,CHE,2010,,,,,3168.0,,
Switzerland,CHE,2011,,,,,3203.0,,
Switzerland,CHE,2012,,,,,3147.0,,
Switzerland,CHE,2013,,,,,3279.0,,
Taiwan,TWN,1961,94300.0,6837.0,8200.0,106158.0,45633.0,11923.0,41200.0
Taiwan,TWN,1962,104800.0,8530.0,13700.0,108210.0,37764.0,11210.0,48600.0
Taiwan,TWN,1963,120500.0,10750.0,16100.0,105716.0,38397.0,11876.0,49300.0
Taiwan,TWN,1964,125800.0,11635.0,13700.0,117930.0,43986.0,12580.0,52600.0
Taiwan,TWN,1965,108000.0,15702.0,14500.0,129075.0,40908.0,12903.0,65200.0
Taiwan,TWN,1966,120500.0,20174.0,19200.0,142596.0,44333.0,13938.0,64400.0
Taiwan,TWN,1967,142200.0,24969.0,14300.0,145820.0,39758.0,15414.0,75300.0
Taiwan,TWN,1968,197900.0,29651.0,15100.0,151823.0,37509.0,16793.0,80700.0
Taiwan,TWN,1969,214600.0,40485.0,15500.0,150175.0,39125.0,16250.0,83900.0
Taiwan,TWN,1970,208894.0,39642.0,16777.0,163410.0,51105.0,19447.0,110566.0
Taiwan,TWN,1971,186239.0,45614.0,16463.0,186819.0,57241.0,18615.0,135648.0
Taiwan,TWN,1972,181019.0,61335.0,23676.0,222701.0,56543.0,22282.0,121861.0
Taiwan,TWN,1973,196897.0,68222.0,37938.0,235740.0,76043.0,27946.0,108077.0
Taiwan,TWN,1974,146419.0,61404.0,21715.0,204260.0,77245.0,31147.0,145705.0
Taiwan,TWN,1975,158806.0,71417.0,30377.0,233972.0,88377.0,33642.0,152689.0
Taiwan,TWN,1976,176628.0,72185.0,37051.0,217731.0,92485.0,37834.0,166189.0
Taiwan,TWN,1977,222440.0,75887.0,32582.0,212020.0,93840.0,39638.0,159463.0
Taiwan,TWN,1978,221357.0,86092.0,33463.0,214869.0,108169.0,43856.0,162291.0
Taiwan,TWN,1979,224365.0,98605.0,46930.0,203791.0,127012.0,44054.0,171039.0
Taiwan,TWN,1980,240176.0,92133.0,46554.0,221003.0,122051.0,40337.0,161333.0
Taiwan,TWN,1981,218752.0,82906.0,59225.0,168687.0,142228.0,47358.0,179003.0
Taiwan,TWN,1982,238751.0,93866.0,87624.0,168526.0,147866.0,49063.0,124527.0
Taiwan,TWN,1983,228588.0,97571.0,78330.0,167390.0,162717.0,55605.0,127562.0
Taiwan,TWN,1984,233366.0,113449.0,103966.0,175377.0,159995.0,60868.0,143053.0
Taiwan,TWN,1985,264814.0,120000.0,167098.0,180298.0,162045.0,58116.0,72997.0
Taiwan,TWN,1986,314858.0,149687.0,162253.0,179848.0,154140.0,49980.0,72292.0
Taiwan,TWN,1987,351605.0,189419.0,221346.0,176433.0,160585.0,48295.0,81912.0
Taiwan,TWN,1988,395118.0,130215.0,227862.0,203960.0,186108.0,65231.0,141414.0
Taiwan,TWN,1989,451244.0,111051.0,250612.0,230452.0,150049.0,60946.0,106837.0
Taiwan,TWN,1990,528989.0,89175.0,223868.0,209965.0,234964.0,68325.0,88684.0
Taiwan,TWN,1991,421191.0,87742.0,280878.0,179726.0,182664.0,61432.0,92546.0
Taiwan,TWN,1992,535069.0,65505.0,207948.0,174656.0,156886.0,66160.0,106721.0
Taiwan,TWN,1993,609172.0,48797.0,219926.0,170083.0,181575.0,61765.0,117104.0
Taiwan,TWN,1994,540500.0,44357.0,191257.0,136812.0,191945.0,60259.0,82253.0
Taiwan,TWN,1995,566412.0,68833.0,187820.0,139364.0,178447.0,60031.0,85212.0
Taiwan,TWN,1996,577560.0,65757.0,171847.0,132210.0,161785.0,63983.0,53904.0
Taiwan,TWN,1997,578272.0,53582.0,250811.0,118466.0,158465.0,67565.0,65389.0
Taiwan,TWN,1998,649560.0,43576.0,237060.0,114143.0,140455.0,63538.0,78456.0
Taiwan,TWN,1999,592365.0,42558.0,297528.0,120352.0,153127.0,59661.0,76605.0
Taiwan,TWN,2000,612466.0,46300.0,258907.0,123676.0,145970.0,61052.0,84153.0
Taiwan,TWN,2001,627508.0,44990.0,165521.0,122743.0,200019.0,58373.0,78860.0
Taiwan,TWN,2002,701995.0,41753.0,134499.0,128736.0,215361.0,65648.0,80578.0
Taiwan,TWN,2003,723120.0,59514.0,219616.0,150870.0,222469.0,70492.0,35995.0
Taiwan,TWN,2004,695303.0,48790.0,93249.0,126333.0,200729.0,63231.0,66261.0
Taiwan,TWN,2005,714535.0,61644.0,75848.0,133605.0,184299.0,64356.0,84242.0
Taiwan,TWN,2006,591433.0,44770.0,157919.0,147530.0,170972.0,92386.0,70020.0
